Average State Income,Contact Method,Age Group,Gender,Scam Category,Scam Type,Amount_lost,State_New South Wales,State_Northern Territory,State_Queensland,State_South Australia,State_Tasmania,State_Victoria,State_Western Australia,Actual_Number_of_Reports,Predicted_Number_of_Reports
1901.0,0.14175326405542232,4.0,1,0.33195665689670484,0.09761080024868994,878.0,0,0,1,0,0,0,0,3,6.08
1901.0,0.09960920152766675,5.0,0,0.33195665689670484,0.07287503330668799,4785.0,0,0,1,0,0,0,0,2,2.07
1882.0,0.20330402344790835,2.0,1,0.030375699440447643,0.028244071409539037,0.0,0,0,0,0,0,1,0,2,1.1524999999999999
1901.0,0.19690913935518253,4.0,1,0.33195665689670484,0.09272581934452438,0.0,0,0,1,0,0,0,0,4,2.9121666666666663
2094.3,0.19690913935518253,6.0,1,0.33195665689670484,0.0165201172395417,,0,0,0,0,0,0,1,1,1.0949999999999998
1935.7,0.20330402344790835,4.0,1,0.33195665689670484,0.02375877076116884,,1,0,0,0,0,0,0,1,1.7703394660894656
1882.0,0.06297184474642509,2.0,0,0.2981170619060307,0.08775202060573763,2000.0,0,0,0,0,0,1,0,1,1.36
1845.8,0.14175326405542232,2.0,0,0.33195665689670484,0.07287503330668799,2002.0,0,1,0,0,0,0,0,1,1.62
1882.0,0.20330402344790835,3.0,0,0.03543831601385558,0.03543831601385558,,0,0,0,0,0,1,0,1,6.003595238095238
1935.7,0.09960920152766675,5.0,0,0.03543831601385558,0.03543831601385558,49.98,1,0,0,0,0,0,0,2,1.3932222222222221
1776.9,0.19690913935518253,3.0,1,0.2981170619060307,0.09965361044497735,,0,0,0,1,0,0,0,2,2.9854603174603174
2094.3,0.20330402344790835,4.0,0,0.33195665689670484,0.09272581934452438,1837.5,0,0,0,0,0,0,1,10,7.456154401154402
1935.7,0.14175326405542232,6.0,0,0.33195665689670484,0.09761080024868994,550.0,1,0,0,0,0,0,0,2,4.98
1882.0,0.19690913935518253,6.0,1,0.2981170619060307,0.09965361044497735,42339.33,0,0,0,0,0,1,0,20,34.39192857142857
2126.5,0.19690913935518253,5.0,0,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,0,0,2,1.236329365079365
2094.3,0.20330402344790835,4.0,0,0.33195665689670484,0.09272581934452438,0.0,0,0,0,0,0,0,1,4,4.336257936507937
1901.0,0.19690913935518253,3.0,0,0.33195665689670484,0.09761080024868994,3499.0,0,0,1,0,0,0,0,2,1.5263333333333333
1935.7,0.14175326405542232,3.0,1,0.33195665689670484,0.0019095834443556266,,1,0,0,0,0,0,0,1,1.1233333333333335
1901.0,0.09960920152766675,3.0,0,0.33195665689670484,0.07287503330668799,0.0,0,0,1,0,0,0,0,1,1.2496666666666665
1935.7,0.09960920152766675,3.0,1,0.33195665689670484,0.09761080024868994,1078.78,1,0,0,0,0,0,0,15,9.98
1710.8,0.14175326405542232,3.0,1,0.33195665689670484,0.07287503330668799,,0,0,0,0,1,0,0,1,1.23
2094.3,0.23430144773070433,4.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,0,1,2,3.699833333333334
1710.8,0.23430144773070433,3.0,1,0.33195665689670484,0.09761080024868994,,0,0,0,0,1,0,0,1,1.083035714285714
1882.0,0.23430144773070433,6.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,1,0,194,207.38297619047614
1710.8,0.19690913935518253,6.0,0,0.2981170619060307,0.08775202060573763,0.0,0,0,0,0,1,0,0,1,2.131714285714286
1776.9,0.14175326405542232,5.0,0,0.33195665689670484,0.09761080024868994,70.0,0,0,0,1,0,0,0,3,2.11
1901.0,0.23430144773070433,2.0,1,0.09849897859490185,0.09849897859490185,,0,0,1,0,0,0,0,1,1.2553809523809525
1935.7,0.20330402344790835,1.0,0,0.2981170619060307,0.09965361044497735,0.0,1,0,0,0,0,0,0,6,8.828079725829726
2126.5,0.19690913935518253,5.0,1,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,0,0,2,1.1861111111111111
2094.3,0.23430144773070433,3.0,1,0.09849897859490185,0.09849897859490185,0.0,0,0,0,0,0,0,1,1,2.7638333333333334
1935.7,0.09960920152766675,3.0,1,0.06306066258104627,0.05733191224797939,2500.0,1,0,0,0,0,0,0,2,1.62
1901.0,0.19690913935518253,4.0,0,0.049737987387867486,0.033084643396394,,0,0,1,0,0,0,0,2,1.0425
1882.0,0.19690913935518253,6.0,1,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,1,0,3,5.013940476190475
1901.0,0.20330402344790835,5.0,1,0.2981170619060307,0.09965361044497735,2500.0,0,0,1,0,0,0,0,108,62.88833333333333
1935.7,0.09960920152766675,4.0,1,0.2981170619060307,0.08775202060573763,,1,0,0,0,0,0,0,3,1.1326349206349209
2094.3,0.20330402344790835,1.0,1,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,0,1,2,1.0959126984126983
1901.0,0.23430144773070433,5.0,0,0.027267075228705924,0.027267075228705924,,0,0,1,0,0,0,0,4,1.5369920634920637
1882.0,0.23430144773070433,2.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,1,0,2,2.189805555555555
1776.9,0.19690913935518253,4.0,0,0.049737987387867486,0.033084643396394,,0,0,0,1,0,0,0,1,1.0703888888888888
2094.3,0.23430144773070433,3.0,1,0.049737987387867486,0.033084643396394,0.0,0,0,0,0,0,0,1,2,1.6470476190476189
2094.3,0.23430144773070433,3.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,0,1,2,1.775880952380952
1882.0,0.14175326405542232,5.0,0,0.33195665689670484,0.07287503330668799,280.0,0,0,0,0,0,1,0,1,3.68
2094.3,0.19690913935518253,3.0,0,0.06306066258104627,0.05733191224797939,150000.0,0,0,0,0,0,0,1,2,3.34
1935.7,0.14175326405542232,3.0,1,0.2981170619060307,0.06510347277733369,,1,0,0,0,0,0,0,1,1.8663809523809518
1901.0,0.20330402344790835,5.0,0,0.06306066258104627,0.00572875033306688,,0,0,1,0,0,0,0,1,1.2495
1901.0,0.09960920152766675,3.0,0,0.03543831601385558,0.03543831601385558,250.0,0,0,1,0,0,0,0,1,2.426547619047619
1901.0,0.20330402344790835,1.0,1,0.33195665689670484,0.09761080024868994,0.0,0,0,1,0,0,0,0,1,2.8527380952380965
1901.0,0.06297184474642509,5.0,1,0.33195665689670484,0.09761080024868994,,0,0,1,0,0,0,0,1,1.2011666666666665
1776.9,0.20330402344790835,2.0,0,0.2981170619060307,0.06510347277733369,,0,0,0,1,0,0,0,1,1.0
1882.0,0.23430144773070433,5.0,1,0.2981170619060307,0.06510347277733369,0.0,0,0,0,0,0,1,0,6,11.307102980352976
1901.0,0.06297184474642509,1.0,1,0.2981170619060307,0.06510347277733369,0.0,0,0,1,0,0,0,0,1,1.05
1901.0,0.19690913935518253,3.0,1,0.2981170619060307,0.09965361044497735,0.0,0,0,1,0,0,0,0,11,7.307416666666667
1935.7,0.033084643396394,6.0,1,0.2981170619060307,0.08775202060573763,,1,0,0,0,0,0,0,2,1.360746031746032
1935.7,0.20330402344790835,2.0,0,0.33195665689670484,0.02655653255173639,,1,0,0,0,0,0,0,1,1.0653333333333335
1901.0,0.20330402344790835,2.0,0,0.2981170619060307,0.08775202060573763,,0,0,1,0,0,0,0,1,2.5801547619047613
1935.7,0.23430144773070433,5.0,1,0.049737987387867486,0.016653343991473488,,1,0,0,0,0,0,0,6,2.5671587301587304
1935.7,0.06297184474642509,2.0,1,0.049737987387867486,0.033084643396394,,1,0,0,0,0,0,0,1,1.3022500000000001
1901.0,0.20330402344790835,6.0,0,0.33195665689670484,0.02655653255173639,,0,0,1,0,0,0,0,1,1.03
1901.0,0.19690913935518253,3.0,1,0.09849897859490185,0.09849897859490185,663.0,0,0,1,0,0,0,0,9,8.025392857142856
1901.0,0.19690913935518253,4.0,1,0.06306066258104627,0.05733191224797939,3766.5,0,0,1,0,0,0,0,1,2.93
2094.3,0.19690913935518253,6.0,0,0.33195665689670484,0.09272581934452438,0.0,0,0,0,0,0,0,1,1,3.216870490620491
1882.0,0.19690913935518253,4.0,1,0.05671018740563105,0.024202859934274804,,0,0,0,0,0,1,0,1,1.0758333333333332
1935.7,0.23430144773070433,2.0,1,0.05671018740563105,0.03250732747135625,,1,0,0,0,0,0,0,1,1.758666666666667
1710.8,0.23430144773070433,6.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,1,0,0,24,19.5756540959041
1776.9,0.23430144773070433,6.0,1,0.33195665689670484,0.09761080024868994,,0,0,0,1,0,0,0,3,3.0429126984126986
1901.0,0.20330402344790835,5.0,1,0.33195665689670484,0.02375877076116884,0.0,0,0,1,0,0,0,0,1,1.3368571428571427
1901.0,0.23430144773070433,1.0,1,0.33195665689670484,0.09761080024868994,6254.0,0,0,1,0,0,0,0,1,2.9222619047619047
1710.8,0.20330402344790835,4.0,1,0.2981170619060307,0.09965361044497735,,0,0,0,0,1,0,0,1,4.08190873015873
1935.7,0.19690913935518253,4.0,0,0.33195665689670484,0.07287503330668799,,1,0,0,0,0,0,0,4,1.0658333333333332
1776.9,0.19690913935518253,4.0,0,0.06306066258104627,0.05733191224797939,10000.0,0,0,0,1,0,0,0,1,2.08
2126.5,0.19690913935518253,4.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,0,0,2,3.5160873015873024
1901.0,0.19690913935518253,4.0,0,0.33195665689670484,0.09272581934452438,,0,0,1,0,0,0,0,2,2.2489999999999997
2094.3,0.23430144773070433,2.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,0,1,2,2.9291666666666663
1882.0,0.23430144773070433,6.0,0,0.06306066258104627,0.05733191224797939,,0,0,0,0,0,1,0,2,4.0683492063492075
1882.0,0.20330402344790835,5.0,0,0.2981170619060307,0.045607958077982055,,0,0,0,0,0,1,0,1,1.203888888888889
1935.7,0.09960920152766675,6.0,0,0.049737987387867486,0.016653343991473488,,1,0,0,0,0,0,0,2,1.1175
2094.3,0.14175326405542232,4.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,0,1,1,1.0584285714285715
1935.7,0.20330402344790835,6.0,0,0.2981170619060307,0.045607958077982055,,1,0,0,0,0,0,0,3,4.786680375180375
1776.9,0.19690913935518253,5.0,0,0.33195665689670484,0.09761080024868994,1500.0,0,0,0,1,0,0,0,1,1.9331666666666667
1882.0,0.20330402344790835,2.0,1,0.33195665689670484,0.09272581934452438,907.0,0,0,0,0,0,1,0,15,9.63329365079365
1710.8,0.06297184474642509,3.0,1,0.33195665689670484,0.07287503330668799,250.0,0,0,0,0,1,0,0,1,1.07
1776.9,0.06297184474642509,1.0,0,0.03543831601385558,0.03543831601385558,500.0,0,0,0,1,0,0,0,1,1.18
1710.8,0.20330402344790835,4.0,1,0.2981170619060307,0.06510347277733369,0.0,0,0,0,0,1,0,0,1,1.5865
1901.0,0.14175326405542232,3.0,1,0.33195665689670484,0.09272581934452438,221.0,0,0,1,0,0,0,0,1,1.53
1935.7,0.14175326405542232,3.0,0,0.2981170619060307,0.08775202060573763,0.0,1,0,0,0,0,0,0,1,1.2831071428571426
1901.0,0.09960920152766675,3.0,1,0.2981170619060307,0.06510347277733369,450.0,0,0,1,0,0,0,0,1,1.4741666666666666
1935.7,0.19690913935518253,5.0,1,0.33195665689670484,0.0165201172395417,,1,0,0,0,0,0,0,4,1.304452380952381
1935.7,0.23430144773070433,6.0,0,0.2981170619060307,0.09965361044497735,1000.0,1,0,0,0,0,0,0,152,209.27388095238098
1882.0,0.20330402344790835,3.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,1,0,38,52.843500000000006
2126.5,0.19690913935518253,6.0,0,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,0,0,1,2.510499999999999
1935.7,0.20330402344790835,6.0,0,0.33195665689670484,0.02655653255173639,,1,0,0,0,0,0,0,1,1.3072063492063493
1901.0,0.14175326405542232,6.0,1,0.027267075228705924,0.027267075228705924,,0,0,1,0,0,0,0,1,1.02
1776.9,0.23430144773070433,6.0,0,0.2981170619060307,0.09965361044497735,821.44,0,0,0,1,0,0,0,98,62.97300396825399
1935.7,0.09960920152766675,5.0,1,0.09849897859490185,0.09849897859490185,,1,0,0,0,0,0,0,1,1.3390238095238096
1935.7,0.23430144773070433,1.0,0,0.33195665689670484,0.07287503330668799,,1,0,0,0,0,0,0,2,1.105
1845.8,0.14175326405542232,5.0,1,0.33195665689670484,0.09761080024868994,55.0,0,1,0,0,0,0,0,1,1.77
1935.7,0.23430144773070433,2.0,1,0.030375699440447643,0.028244071409539037,,1,0,0,0,0,0,0,2,1.4319999999999995
1710.8,0.23430144773070433,6.0,1,0.027267075228705924,0.027267075228705924,,0,0,0,0,1,0,0,3,1.0583333333333333
2094.3,0.23430144773070433,6.0,0,0.2981170619060307,0.06510347277733369,0.0,0,0,0,0,0,0,1,13,9.098948412698414
1882.0,0.23430144773070433,4.0,0,0.33195665689670484,0.02655653255173639,,0,0,0,0,0,1,0,1,1.5043333333333333
2094.3,0.09960920152766675,6.0,0,0.027267075228705924,0.027267075228705924,,0,0,0,0,0,0,1,1,1.1466666666666667
2126.5,0.19690913935518253,1.0,0,0.2981170619060307,0.045607958077982055,0.0,0,0,0,0,0,0,0,1,1.1666666666666667
1935.7,0.20330402344790835,6.0,0,0.2981170619060307,0.06510347277733369,0.0,1,0,0,0,0,0,0,1,3.9000151515151513
1882.0,0.033084643396394,4.0,0,0.33195665689670484,0.09761080024868994,,0,0,0,0,0,1,0,1,1.580833333333333
1901.0,0.20330402344790835,1.0,1,0.33195665689670484,0.07287503330668799,200.0,0,0,1,0,0,0,0,1,1.791666666666667
2126.5,0.19690913935518253,6.0,1,0.2981170619060307,0.045607958077982055,,0,0,0,0,0,0,0,2,1.3848333333333331
1776.9,0.14175326405542232,0.0,0,0.09849897859490185,0.09849897859490185,230.0,0,0,0,1,0,0,0,1,1.26
1776.9,0.19690913935518253,4.0,0,0.33195665689670484,0.09761080024868994,,0,0,0,1,0,0,0,1,1.3929325396825396
1776.9,0.14175326405542232,6.0,0,0.2981170619060307,0.06510347277733369,,0,0,0,1,0,0,0,1,1.1239166666666667
1776.9,0.19690913935518253,6.0,1,0.33195665689670484,0.09272581934452438,,0,0,0,1,0,0,0,2,1.7285140692640693
1935.7,0.20330402344790835,2.0,0,0.05671018740563105,0.024202859934274804,,1,0,0,0,0,0,0,1,1.2006666666666665
1935.7,0.23430144773070433,2.0,1,0.05671018740563105,0.03250732747135625,0.0,1,0,0,0,0,0,0,2,1.8855000000000002
1776.9,0.23430144773070433,6.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,1,0,0,0,7,11.75159523809524
1901.0,0.19690913935518253,2.0,1,0.33195665689670484,0.09761080024868994,,0,0,1,0,0,0,0,1,2.367638888888889
1776.9,0.19690913935518253,6.0,1,0.2981170619060307,0.08775202060573763,,0,0,0,1,0,0,0,3,2.047769841269841
1882.0,0.20330402344790835,2.0,1,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,1,0,2,3.4104847097347086
1776.9,0.14175326405542232,3.0,0,0.06306066258104627,0.05733191224797939,216700.0,0,0,0,1,0,0,0,2,3.38
2094.3,0.09960920152766675,6.0,1,0.008837374544808598,0.008837374544808598,,0,0,0,0,0,0,1,1,1.02
1935.7,0.20330402344790835,2.0,0,0.2981170619060307,0.09965361044497735,,1,0,0,0,0,0,0,15,24.100023809523808
1776.9,0.033084643396394,4.0,1,0.027267075228705924,0.027267075228705924,0.0,0,0,0,1,0,0,0,1,1.2368690476190476
1882.0,0.20330402344790835,6.0,0,0.33195665689670484,0.09761080024868994,,0,0,0,0,0,1,0,2,3.6314285714285717
2094.3,0.23430144773070433,4.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,0,1,6,6.283777417027418
2094.3,0.19690913935518253,3.0,1,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,0,1,1,2.3705873015873022
1901.0,0.20330402344790835,4.0,1,0.2981170619060307,0.08775202060573763,864.0,0,0,1,0,0,0,0,8,8.283223665223662
1901.0,0.20330402344790835,5.0,1,0.027267075228705924,0.027267075228705924,,0,0,1,0,0,0,0,1,1.1317857142857144
1882.0,0.06297184474642509,3.0,1,0.06306066258104627,0.05733191224797939,,0,0,0,0,0,1,0,1,1.0808333333333335
1882.0,0.09960920152766675,5.0,1,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,1,0,1,1.6370000000000002
2094.3,0.19690913935518253,5.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,0,1,2,2.3049761904761907
1935.7,0.23430144773070433,3.0,1,0.030375699440447643,0.028244071409539037,0.0,1,0,0,0,0,0,0,2,1.6686681096681093
1710.8,0.09960920152766675,6.0,1,0.06306066258104627,0.05733191224797939,,0,0,0,0,1,0,0,1,1.0452380952380953
2126.5,0.20330402344790835,5.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,0,0,4,3.3484404761904756
2094.3,0.19690913935518253,5.0,0,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,0,1,2,4.052142857142859
1710.8,0.06297184474642509,5.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,1,0,0,1,1.0458333333333334
1776.9,0.23430144773070433,6.0,0,0.049737987387867486,0.016653343991473488,0.0,0,0,0,1,0,0,0,1,1.348515873015873
1901.0,0.14175326405542232,6.0,0,0.33195665689670484,0.09761080024868994,700.0,0,0,1,0,0,0,0,2,4.83
1882.0,0.19690913935518253,5.0,1,0.33195665689670484,0.0165201172395417,,0,0,0,0,0,1,0,1,1.4108571428571428
1710.8,0.23430144773070433,6.0,1,0.2981170619060307,0.08775202060573763,,0,0,0,0,1,0,0,4,3.4730436507936506
1882.0,0.23430144773070433,4.0,1,0.027267075228705924,0.027267075228705924,0.0,0,0,0,0,0,1,0,1,1.1922222222222223
1901.0,0.23430144773070433,6.0,1,0.2981170619060307,0.06510347277733369,,0,0,1,0,0,0,0,15,13.299153540903545
2126.5,0.20330402344790835,6.0,0,0.33195665689670484,0.02375877076116884,,0,0,0,0,0,0,0,1,1.6600595238095237
1935.7,0.19690913935518253,2.0,1,0.2981170619060307,0.08775202060573763,,1,0,0,0,0,0,0,3,8.210845238095239
1901.0,0.09960920152766675,6.0,0,0.33195665689670484,0.07287503330668799,0.0,0,0,1,0,0,0,0,3,2.5351666666666666
1776.9,0.14175326405542232,6.0,0,0.33195665689670484,0.09272581934452438,21.89,0,0,0,1,0,0,0,1,1.93
1882.0,0.09960920152766675,1.0,1,0.33195665689670484,0.07287503330668799,2049.52,0,0,0,0,0,1,0,2,1.76
1935.7,0.20330402344790835,2.0,1,0.2981170619060307,0.09965361044497735,10607.05,1,0,0,0,0,0,0,25,26.652238095238094
1882.0,0.19690913935518253,5.0,1,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,1,0,3,2.523948967698968
1710.8,0.19690913935518253,2.0,1,0.09849897859490185,0.09849897859490185,0.0,0,0,0,0,1,0,0,2,2.254511904761905
1776.9,0.06297184474642509,4.0,0,0.33195665689670484,0.09761080024868994,,0,0,0,1,0,0,0,1,1.02
1882.0,0.20330402344790835,3.0,1,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,1,0,56,45.44908333333333
1882.0,0.23430144773070433,6.0,0,0.027267075228705924,0.027267075228705924,0.0,0,0,0,0,0,1,0,9,4.822862914862915
1776.9,0.23430144773070433,6.0,1,0.027267075228705924,0.027267075228705924,,0,0,0,1,0,0,0,1,1.906666666666667
1935.7,0.09960920152766675,5.0,1,0.33195665689670484,0.09272581934452438,0.0,1,0,0,0,0,0,0,1,1.2819999999999998
1935.7,0.09960920152766675,5.0,0,0.33195665689670484,0.07287503330668799,,1,0,0,0,0,0,0,1,1.8163333333333338
1901.0,0.23430144773070433,5.0,1,0.027267075228705924,0.027267075228705924,,0,0,1,0,0,0,0,3,2.5392272727272736
1935.7,0.19690913935518253,2.0,0,0.2981170619060307,0.08775202060573763,,1,0,0,0,0,0,0,2,4.0054538239538235
1901.0,0.20330402344790835,4.0,1,0.33195665689670484,0.09761080024868994,,0,0,1,0,0,0,0,2,4.201568181818182
2126.5,0.14175326405542232,2.0,1,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,0,0,1,1.2605714285714285
1901.0,0.14175326405542232,3.0,1,0.008837374544808598,0.008837374544808598,587.0,0,0,1,0,0,0,0,1,1.07
1901.0,0.14175326405542232,1.0,1,0.06306066258104627,0.05733191224797939,,0,0,1,0,0,0,0,3,1.0793333333333333
1901.0,0.09960920152766675,6.0,1,0.33195665689670484,0.09761080024868994,462.0,0,0,1,0,0,0,0,6,5.07
1935.7,0.19690913935518253,3.0,1,0.33195665689670484,0.09272581934452438,,1,0,0,0,0,0,0,2,2.346333333333334
2094.3,0.14175326405542232,4.0,0,0.03543831601385558,0.03543831601385558,,0,0,0,0,0,0,1,1,1.63
2094.3,0.23430144773070433,2.0,1,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,0,1,1,1.127952380952381
1882.0,0.09960920152766675,5.0,1,0.06306066258104627,0.05733191224797939,,0,0,0,0,0,1,0,1,1.2235
2094.3,0.19690913935518253,3.0,0,0.06306066258104627,0.05733191224797939,1400.0,0,0,0,0,0,0,1,1,2.44
1776.9,0.20330402344790835,6.0,0,0.05671018740563105,0.03250732747135625,,0,0,0,1,0,0,0,5,1.1910198412698414
1776.9,0.20330402344790835,2.0,1,0.33195665689670484,0.02375877076116884,,0,0,0,1,0,0,0,1,1.4248333333333332
2126.5,0.14175326405542232,2.0,1,0.33195665689670484,0.07287503330668799,,0,0,0,0,0,0,0,1,1.702452380952381
1882.0,0.23430144773070433,6.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,1,0,289,207.38297619047614
1882.0,0.23430144773070433,2.0,1,0.030375699440447643,0.028244071409539037,289.0,0,0,0,0,0,1,0,2,1.8458333333333332
1901.0,0.19690913935518253,2.0,1,0.2981170619060307,0.06510347277733369,0.0,0,0,1,0,0,0,0,2,1.97
1776.9,0.033084643396394,6.0,1,0.05671018740563105,0.024202859934274804,,0,0,0,1,0,0,0,1,1.3198333333333332
1776.9,0.09960920152766675,3.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,1,0,0,0,1,1.0025
1901.0,0.19690913935518253,5.0,0,0.05671018740563105,0.03250732747135625,,0,0,1,0,0,0,0,1,1.2643571428571427
1901.0,0.20330402344790835,1.0,1,0.027267075228705924,0.027267075228705924,,0,0,1,0,0,0,0,1,1.1575
1901.0,0.19690913935518253,0.0,0,0.06306066258104627,0.05733191224797939,0.0,0,0,1,0,0,0,0,1,1.1533333333333333
1882.0,0.19690913935518253,3.0,1,0.33195665689670484,0.09761080024868994,,0,0,0,0,0,1,0,1,1.753047619047619
2094.3,0.14175326405542232,3.0,1,0.049737987387867486,0.033084643396394,0.0,0,0,0,0,0,0,1,1,1.22
2126.5,0.20330402344790835,2.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,0,0,1,1.0
1882.0,0.23430144773070433,6.0,1,0.2981170619060307,0.045607958077982055,6969.72,0,0,0,0,0,1,0,8,8.3175
1935.7,0.20330402344790835,3.0,1,0.05671018740563105,0.03250732747135625,,1,0,0,0,0,0,0,1,3.246015873015873
1882.0,0.19690913935518253,3.0,0,0.2981170619060307,0.06510347277733369,19.5,0,0,0,0,0,1,0,6,1.9260396825396824
1710.8,0.19690913935518253,5.0,1,0.2981170619060307,0.08775202060573763,,0,0,0,0,1,0,0,1,1.4425
2094.3,0.20330402344790835,3.0,0,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,0,1,3,1.8200555555555566
1776.9,0.02602362554400924,1.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,1,0,0,0,1,1.02
1882.0,0.19690913935518253,2.0,1,0.33195665689670484,0.0165201172395417,,0,0,0,0,0,1,0,2,2.374174603174603
1935.7,0.06297184474642509,3.0,0,0.09849897859490185,0.09849897859490185,0.0,1,0,0,0,0,0,0,1,1.28
1901.0,0.19690913935518253,6.0,1,0.2981170619060307,0.09965361044497735,7000.0,0,0,1,0,0,0,0,18,22.797666666666668
1882.0,0.19690913935518253,2.0,1,0.33195665689670484,0.07287503330668799,,0,0,0,0,0,1,0,5,1.4558333333333335
1935.7,0.033084643396394,6.0,1,0.05671018740563105,0.024202859934274804,,1,0,0,0,0,0,0,2,1.0266666666666666
1901.0,0.14175326405542232,6.0,0,0.03543831601385558,0.03543831601385558,1500.0,0,0,1,0,0,0,0,1,1.28
1901.0,0.23430144773070433,2.0,1,0.2981170619060307,0.09965361044497735,,0,0,1,0,0,0,0,2,5.9801230158730165
2094.3,0.19690913935518253,2.0,1,0.2981170619060307,0.045607958077982055,,0,0,0,0,0,0,1,1,1.4838333333333336
2126.5,0.19690913935518253,5.0,0,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,0,0,1,1.7037460317460318
1882.0,0.19690913935518253,5.0,0,0.33195665689670484,0.09761080024868994,,0,0,0,0,0,1,0,1,1.157469696969697
1901.0,0.14175326405542232,2.0,1,0.33195665689670484,0.07287503330668799,4980.0,0,0,1,0,0,0,0,8,5.49
1882.0,0.23430144773070433,6.0,1,0.33195665689670484,0.02375877076116884,,0,0,0,0,0,1,0,3,1.270579365079365
1901.0,0.20330402344790835,0.0,1,0.33195665689670484,0.09761080024868994,,0,0,1,0,0,0,0,1,1.2051825396825395
1882.0,0.19690913935518253,6.0,1,0.06306066258104627,0.05733191224797939,40000.0,0,0,0,0,0,1,0,2,3.37
1882.0,0.23430144773070433,2.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,1,0,1,2.189805555555555
