Average State Income,Contact Method,Age Group,Scam Type,Amount_lost,Number_of_reports,State_New South Wales,State_Northern Territory,State_Queensland,State_South Australia,State_Tasmania,State_Victoria,State_Western Australia,Predicted_Number_of_Reports,Actual_Number_of_Reports
1901.0,0.23430144773070433,5.0,0.045607958077982055,189.0,5,0,0,1,0,0,0,0,7.376362321917625,5
1935.7,0.20330402344790835,2.0,0.06510347277733369,0.0,1,1,0,0,0,0,0,0,3.2578585496234886,1
1882.0,0.09960920152766675,2.0,0.05733191224797939,0.0,1,0,0,0,0,0,1,0,1.4385884328453697,1
1882.0,0.09960920152766675,4.0,0.06510347277733369,0.0,2,0,0,0,0,0,1,0,1.7738520611221704,2
1901.0,0.23430144773070433,1.0,0.09965361044497735,0.0,2,0,0,1,0,0,0,0,17.61626179842573,2
2094.3,0.19690913935518253,3.0,0.08775202060573763,0.0,4,0,0,0,0,0,0,1,2.7882925799893923,4
1901.0,0.14175326405542232,5.0,0.05733191224797939,397656.0,3,0,0,1,0,0,0,0,2.5980180283727994,3
1882.0,0.09960920152766675,1.0,0.09761080024868994,1614.84,6,0,0,0,0,0,1,0,3.019832375212605,6
2094.3,0.23430144773070433,1.0,0.09272581934452438,0.0,2,0,0,0,0,0,0,1,3.8926645653706196,2
1882.0,0.033084643396394,5.0,0.016653343991473488,0.0,1,0,0,0,0,0,1,0,1.1976840424951114,1
1882.0,0.09960920152766675,3.0,0.09761080024868994,8527.44,7,0,0,0,0,0,1,0,3.918158414526073,7
1935.7,0.19690913935518253,2.0,0.045607958077982055,0.0,3,1,0,0,0,0,0,0,2.0278400981858025,3
1845.8,0.20330402344790835,5.0,0.09849897859490185,0.0,2,0,1,0,0,0,0,0,5.253049242284067,2
1901.0,0.20330402344790835,5.0,0.09849897859490185,0.0,19,0,0,1,0,0,0,0,11.734496578063485,19
1882.0,0.20330402344790835,2.0,0.03250732747135625,0.0,1,0,0,0,0,0,1,0,2.262575301615191,1
1935.7,0.23430144773070433,2.0,0.03250732747135625,0.0,1,1,0,0,0,0,0,0,1.8239550869665335,1
1901.0,0.20330402344790835,2.0,0.07287503330668799,0.0,2,0,0,1,0,0,0,0,2.8471097275193973,2
1776.9,0.19690913935518253,2.0,0.027267075228705924,4300.0,1,0,0,0,1,0,0,0,1.3265759260943677,1
1935.7,0.23430144773070433,4.0,0.06510347277733369,0.0,8,1,0,0,0,0,0,0,4.5850594811203536,8
1901.0,0.23430144773070433,4.0,0.09761080024868994,9350.0,7,0,0,1,0,0,0,0,9.255367984669855,7
1882.0,0.09960920152766675,1.0,0.07287503330668799,810.0,1,0,0,0,0,0,1,0,2.143103817918282,1
1901.0,0.033084643396394,2.0,0.09272581934452438,0.0,1,0,0,1,0,0,0,0,1.7927510556391961,1
1776.9,0.20330402344790835,1.0,0.02655653255173639,109.95,1,0,0,0,1,0,0,0,0.02820127206179112,1
1845.8,0.20330402344790835,2.0,0.09272581934452438,0.0,1,0,1,0,0,0,0,0,2.5195498853455325,1
1935.7,0.19690913935518253,4.0,0.008837374544808598,0.0,1,1,0,0,0,0,0,0,2.363060308257825,1
2094.3,0.19690913935518253,5.0,0.06510347277733369,0.0,2,0,0,0,0,0,0,1,2.9933012840695667,2
1882.0,0.033084643396394,0.0,0.09272581934452438,0.0,1,0,0,0,0,0,1,0,1.3086608203673273,1
2094.3,0.23430144773070433,5.0,0.08775202060573763,0.0,15,0,0,0,0,0,0,1,6.798090298787893,15
1776.9,0.19690913935518253,5.0,0.09761080024868994,0.0,1,0,0,0,1,0,0,0,5.06610771469035,1
1776.9,0.23430144773070433,5.0,0.03250732747135625,0.0,1,0,0,0,1,0,0,0,3.701059921713699,1
1882.0,0.033084643396394,2.0,0.08775202060573763,0.0,2,0,0,0,0,0,1,0,2.0109045860999784,2
1882.0,0.06297184474642509,2.0,0.09761080024868994,335.0,2,0,0,0,0,0,1,0,2.2289514277333833,2
2094.3,0.23430144773070433,5.0,0.016653343991473488,0.0,2,0,0,0,0,0,0,1,2.9674079891540237,2
1882.0,0.06297184474642509,3.0,0.028244071409539037,0.0,1,0,0,0,0,0,1,0,1.187049895620894,1
1882.0,0.14175326405542232,4.0,0.024202859934274804,6500.0,2,0,0,0,0,0,1,0,2.05692321538278,2
1935.7,0.033084643396394,3.0,0.024202859934274804,0.0,1,1,0,0,0,0,0,0,1.0159129065210146,1
1901.0,0.19690913935518253,3.0,0.09965361044497735,0.0,9,0,0,1,0,0,0,0,12.646729163687787,9
2094.3,0.06297184474642509,4.0,0.09965361044497735,0.0,1,0,0,0,0,0,0,1,-1.6500055581368147,1
1776.9,0.19690913935518253,2.0,0.05733191224797939,0.0,1,0,0,0,1,0,0,0,1.019146972628583,1
1776.9,0.14175326405542232,5.0,0.02655653255173639,0.0,1,0,0,0,1,0,0,0,0.1432096859761723,1
1935.7,0.23430144773070433,5.0,0.016653343991473488,0.0,1,1,0,0,0,0,0,0,5.947813810433389,1
1901.0,0.23430144773070433,3.0,0.02375877076116884,0.0,1,0,0,1,0,0,0,0,1.7869205288821242,1
1935.7,0.19690913935518253,2.0,0.03250732747135625,0.0,2,1,0,0,0,0,0,0,1.7521225925426849,2
2094.3,0.19690913935518253,2.0,0.033084643396394,0.0,1,0,0,0,0,0,0,1,0.9081079401854201,1
1776.9,0.14175326405542232,4.0,0.07287503330668799,200.0,2,0,0,0,1,0,0,0,1.3133936202022143,2
1882.0,0.02602362554400924,5.0,0.09849897859490185,0.0,1,0,0,0,0,0,1,0,3.777530391020421,1
1935.7,0.06297184474642509,1.0,0.0021316280309086064,0.0,1,1,0,0,0,0,0,0,0.7262773574667503,1
1901.0,0.20330402344790835,2.0,0.02655653255173639,0.0,1,0,0,1,0,0,0,0,1.8411368333487776,1
1882.0,0.23430144773070433,3.0,0.03543831601385558,30000.0,2,0,0,0,0,0,1,0,2.534186505740093,2
1935.7,0.20330402344790835,1.0,0.09849897859490185,65.0,3,1,0,0,0,0,0,0,6.000355457367073,3
1882.0,0.23430144773070433,5.0,0.09761080024868994,0.0,22,0,0,0,0,0,1,0,12.50425384365598,22
1776.9,0.14175326405542232,5.0,0.09761080024868994,259.9,3,0,0,0,1,0,0,0,3.565382076599005,3
1882.0,0.19690913935518253,4.0,0.09849897859490185,0.0,12,0,0,0,0,0,1,0,5.181493705213042,12
2094.3,0.14175326405542232,2.0,0.05733191224797939,0.0,2,0,0,0,0,0,0,1,0.8308871116135573,2
1901.0,0.20330402344790835,4.0,0.08775202060573763,0.0,5,0,0,1,0,0,0,0,6.201475481103332,5
1882.0,0.23430144773070433,5.0,0.03543831601385558,0.0,3,0,0,0,0,0,1,0,6.429892571575731,3
2094.3,0.20330402344790835,1.0,0.09272581934452438,350.0,5,0,0,0,0,0,0,1,4.342886918051829,5
2094.3,0.19690913935518253,4.0,0.08775202060573763,0.0,2,0,0,0,0,0,0,1,3.2029558331775005,2
2126.5,0.23430144773070433,2.0,0.09965361044497735,0.0,3,0,0,0,0,0,0,0,3.0305032848717532,3
2094.3,0.19690913935518253,2.0,0.02655653255173639,0.0,1,0,0,0,0,0,0,1,0.8833866443374252,1
1882.0,0.23430144773070433,4.0,0.09761080024868994,97.0,2,0,0,0,0,0,1,0,8.588648321895723,2
1776.9,0.23430144773070433,4.0,0.09761080024868994,0.0,2,0,0,0,1,0,0,0,5.045043309396503,2
1901.0,0.20330402344790835,3.0,0.024202859934274804,0.0,1,0,0,1,0,0,0,0,2.1449706715896877,1
1882.0,0.14175326405542232,1.0,0.09761080024868994,848.77,8,0,0,0,0,0,1,0,3.2595554668557827,8
1882.0,0.19690913935518253,0.0,0.09272581934452438,0.0,1,0,0,0,0,0,1,0,2.798533657885469,1
1882.0,0.20330402344790835,4.0,0.05733191224797939,0.0,1,0,0,0,0,0,1,0,3.822569924192854,1
1935.7,0.20330402344790835,4.0,0.09849897859490185,0.0,5,1,0,0,0,0,0,0,9.335722630236166,5
1935.7,0.06297184474642509,5.0,0.06510347277733369,0.0,1,1,0,0,0,0,0,0,2.0681932921038895,1
1901.0,0.20330402344790835,0.0,0.09849897859490185,0.0,1,0,0,1,0,0,0,0,4.38038422983302,1
1882.0,0.06297184474642509,2.0,0.09272581934452438,0.0,1,0,0,0,0,0,1,0,2.062746287836824,1
1935.7,0.23430144773070433,4.0,0.028244071409539037,0.0,1,1,0,0,0,0,0,0,3.509206161170962,1
1882.0,0.20330402344790835,0.0,0.02375877076116884,0.0,1,0,0,0,0,0,1,0,1.3916030276632383,1
2126.5,0.20330402344790835,5.0,0.09965361044497735,2500.0,16,0,0,0,0,0,0,0,70.89033938703489,16
1901.0,0.09960920152766675,3.0,0.03543831601385558,4500.0,2,0,0,1,0,0,0,0,1.7895503885290838,2
1935.7,0.06297184474642509,0.0,0.07287503330668799,0.0,1,1,0,0,0,0,0,0,1.0307725320811651,1
1901.0,0.19690913935518253,4.0,0.045607958077982055,0.0,4,0,0,1,0,0,0,0,2.3004738467354637,4
2094.3,0.23430144773070433,1.0,0.09761080024868994,200.0,1,0,0,0,0,0,0,1,3.308866080098055,1
1882.0,0.09960920152766675,0.0,0.09272581934452438,1045.0,1,0,0,0,0,0,1,0,2.376442351475336,1
1882.0,0.23430144773070433,5.0,0.09761080024868994,0.0,3,0,0,0,0,0,1,0,12.50425384365598,3
1776.9,0.09960920152766675,6.0,0.0165201172395417,514.0,1,0,0,0,1,0,0,0,-0.6555138971180816,1
1776.9,0.23430144773070433,4.0,0.027267075228705924,0.0,1,0,0,0,1,0,0,0,1.242073664052606,1
1901.0,0.19690913935518253,3.0,0.08775202060573763,0.0,2,0,0,1,0,0,0,0,3.5159289330443775,2
1710.8,0.20330402344790835,5.0,0.06510347277733369,0.0,2,0,0,0,0,1,0,0,2.5833360686229887,2
1882.0,0.14175326405542232,2.0,0.03543831601385558,0.0,2,0,0,0,0,0,1,0,1.3169456062241114,2
2126.5,0.19690913935518253,4.0,0.09849897859490185,0.0,1,0,0,0,0,0,0,0,2.1089288739848975,1
1776.9,0.19690913935518253,5.0,0.06510347277733369,0.0,1,0,0,0,1,0,0,0,2.8465218112904362,1
1776.9,0.19690913935518253,5.0,0.09272581934452438,0.0,3,0,0,0,1,0,0,0,5.437354031763607,3
1935.7,0.02602362554400924,1.0,0.09272581934452438,40000.0,1,1,0,0,0,0,0,0,3.6454619098688634,1
1710.8,0.20330402344790835,2.0,0.09965361044497735,0.0,8,0,0,0,0,1,0,0,2.9015258805914073,8
2094.3,0.02602362554400924,3.0,0.05733191224797939,46493.63,2,0,0,0,0,0,0,1,1.4151776442554431,2
2094.3,0.09960920152766675,2.0,0.08775202060573763,0.0,1,0,0,0,0,0,0,1,1.2501168184529532,1
1882.0,0.19690913935518253,4.0,0.008837374544808598,0.0,1,0,0,0,0,0,1,0,2.2223924002250643,1
1935.7,0.09960920152766675,1.0,0.02655653255173639,0.0,1,1,0,0,0,0,0,0,0.5631673677671667,1
1935.7,0.09960920152766675,4.0,0.033084643396394,0.0,1,1,0,0,0,0,0,0,1.1905646278520872,1
2126.5,0.14175326405542232,4.0,0.05733191224797939,0.0,1,0,0,0,0,0,0,0,0.27726339285788093,1
2094.3,0.20330402344790835,4.0,0.028244071409539037,0.0,1,0,0,0,0,0,0,1,1.9519344680826796,1
1710.8,0.09960920152766675,5.0,0.045607958077982055,0.0,1,0,0,0,0,1,0,0,-0.7354755174279088,1
1901.0,0.23430144773070433,2.0,0.008837374544808598,0.0,1,0,0,1,0,0,0,0,1.4830866906412135,1
1901.0,0.14175326405542232,5.0,0.033084643396394,25000.0,1,0,0,1,0,0,0,0,2.3223005227296816,1
1710.8,0.14175326405542232,5.0,0.07287503330668799,74.0,1,0,0,0,0,1,0,0,0.7048699263433602,1
2094.3,0.20330402344790835,4.0,0.08775202060573763,0.0,4,0,0,0,0,0,0,1,4.803505901879648,4
1935.7,0.19690913935518253,5.0,0.09849897859490185,0.0,21,1,0,0,0,0,0,0,8.244998242645694,21
1935.7,0.20330402344790835,5.0,0.027267075228705924,0.0,1,1,0,0,0,0,0,0,5.761419894917857,1
1882.0,0.19690913935518253,0.0,0.09849897859490185,0.0,1,0,0,0,0,0,1,0,2.4819660118524047,1
1710.8,0.23430144773070433,5.0,0.09965361044497735,0.0,11,0,0,0,0,1,0,0,33.02645707170337,11
1710.8,0.19690913935518253,1.0,0.09272581934452438,0.0,1,0,0,0,0,1,0,0,1.7690735831323283,1
2094.3,0.23430144773070433,2.0,0.09965361044497735,0.0,2,0,0,0,0,0,0,1,8.581976976927765,2
1901.0,0.06297184474642509,2.0,0.028244071409539037,0.0,1,0,0,1,0,0,0,0,0.9464028699172258,1
1710.8,0.09960920152766675,5.0,0.09849897859490185,1.62,1,0,0,0,0,1,0,0,1.0881859981539956,1
1882.0,0.23430144773070433,0.0,0.08775202060573763,85.01,1,0,0,0,0,0,1,0,3.4660938446459424,1
1776.9,0.23430144773070433,5.0,0.09849897859490185,0.0,4,0,0,0,1,0,0,0,8.788375694523518,4
2126.5,0.19690913935518253,1.0,0.033084643396394,0.0,1,0,0,0,0,0,0,0,0.29791230889376336,1
1935.7,0.09960920152766675,1.0,0.03543831601385558,0.0,2,1,0,0,0,0,0,0,0.5878886636151613,2
1935.7,0.20330402344790835,1.0,0.07287503330668799,0.0,1,1,0,0,0,0,0,0,2.767207561418621,1
1882.0,0.20330402344790835,0.0,0.09272581934452438,0.0,1,0,0,0,0,0,1,0,5.0319432975410745,1
2094.3,0.23430144773070433,3.0,0.08775202060573763,0.0,2,0,0,0,0,0,0,1,3.6772145149998665,2
1776.9,0.23430144773070433,1.0,0.09272581934452438,0.0,1,0,0,0,1,0,0,0,3.193715952178511,1
2126.5,0.23430144773070433,1.0,0.09965361044497735,0.0,2,0,0,0,0,0,0,0,0.30667863371153314,2
2094.3,0.23430144773070433,5.0,0.06510347277733369,0.0,4,0,0,0,0,0,0,1,4.709771137282216,4
1935.7,0.23430144773070433,1.0,0.09849897859490185,0.0,1,1,0,0,0,0,0,0,5.26793057388638,1
1901.0,0.06297184474642509,3.0,0.05733191224797939,8000.0,2,0,0,1,0,0,0,0,2.0399438309589564,2
2126.5,0.23430144773070433,4.0,0.09272581934452438,0.0,5,0,0,0,0,0,0,0,4.171012774240821,5
1776.9,0.14175326405542232,4.0,0.07287503330668799,1000.0,2,0,0,0,1,0,0,0,1.8437809792188657,2
2126.5,0.23430144773070433,4.0,0.08775202060573763,0.0,2,0,0,0,0,0,0,0,2.623584660796173,2
1935.7,0.06297184474642509,3.0,0.05733191224797939,5400.0,1,1,0,0,0,0,0,0,2.1368241434713333,1
1935.7,0.14175326405542232,5.0,0.09849897859490185,0.0,1,1,0,0,0,0,0,0,5.976567054462887,1
1882.0,0.20330402344790835,2.0,0.08775202060573763,0.0,1,0,0,0,0,0,1,0,5.252189785843777,1
1935.7,0.14175326405542232,5.0,0.07287503330668799,1000.0,2,1,0,0,0,0,0,0,4.035899101120734,2
1776.9,0.14175326405542232,0.0,0.028244071409539037,0.0,1,0,0,0,1,0,0,0,-0.21019365398741882,1
2094.3,0.20330402344790835,1.0,0.09965361044497735,0.0,7,0,0,0,0,0,0,1,8.480024300709795,7
1901.0,0.19690913935518253,2.0,0.02655653255173639,0.0,2,0,0,1,0,0,0,0,1.4729799469607954,2
1901.0,0.19690913935518253,4.0,0.05733191224797939,0.0,1,0,0,1,0,0,0,0,2.3004738467354637,1
1901.0,0.20330402344790835,4.0,0.09965361044497735,179.0,75,0,0,1,0,0,0,0,40.526405253735795,75
2126.5,0.09960920152766675,5.0,0.09965361044497735,0.0,1,0,0,0,0,0,0,0,-2.4802959037536123,1
1882.0,0.20330402344790835,0.0,0.07287503330668799,0.0,1,0,0,0,0,0,1,0,2.3065951000354947,1
2094.3,0.19690913935518253,4.0,0.09849897859490185,999.0,6,0,0,0,0,0,0,1,3.758092292061939,6
1882.0,0.02602362554400924,1.0,0.02655653255173639,0.0,2,0,0,0,0,0,1,0,0.8726930507186352,2
1882.0,0.20330402344790835,1.0,0.09272581934452438,0.0,3,0,0,0,0,0,1,0,5.9683594281152175,3
1935.7,0.14175326405542232,1.0,0.06510347277733369,0.0,1,1,0,0,0,0,0,0,1.9022642768858233,1
1935.7,0.23430144773070433,4.0,0.07287503330668799,500.0,2,1,0,0,0,0,0,0,4.6895001800229075,2
1882.0,0.23430144773070433,1.0,0.033084643396394,0.0,2,0,0,0,0,0,1,0,1.504854992501121,2
1935.7,0.14175326405542232,3.0,0.09761080024868994,471.0,5,1,0,0,0,0,0,0,4.202095345169341,5
2094.3,0.14175326405542232,2.0,0.05733191224797939,0.0,1,0,0,0,0,0,0,1,0.8308871116135573,1
2094.3,0.14175326405542232,4.0,0.05733191224797939,227030.0,3,0,0,0,0,0,0,1,1.7826236065365084,3
1901.0,0.23430144773070433,4.0,0.024202859934274804,0.0,2,0,0,1,0,0,0,0,2.8344657181775124,2
2126.5,0.14175326405542232,4.0,0.09761080024868994,69.0,1,0,0,0,0,0,0,0,0.8348620784376777,1
1901.0,0.23430144773070433,3.0,0.06510347277733369,0.0,5,0,0,1,0,0,0,0,2.792893423052743,5
1882.0,0.09960920152766675,3.0,0.08775202060573763,0.0,1,0,0,0,0,0,1,0,2.1205876626442812,1
1901.0,0.23430144773070433,3.0,0.09761080024868994,34.48,5,0,0,1,0,0,0,0,6.036306514166857,5
1776.9,0.23430144773070433,3.0,0.09272581934452438,4662.0,6,0,0,0,1,0,0,0,5.324189363073975,6
1901.0,0.033084643396394,3.0,0.09272581934452438,199.0,1,0,0,1,0,0,0,0,2.2047826069086125,1
2094.3,0.20330402344790835,4.0,0.09849897859490185,0.0,5,0,0,0,0,0,0,1,6.130781076958647,5
1935.7,0.14175326405542232,1.0,0.024202859934274804,95000.0,1,1,0,0,0,0,0,0,1.849399677628167,1
1882.0,0.19690913935518253,2.0,0.06510347277733369,0.0,2,0,0,0,0,0,1,0,2.7522185120629734,2
1935.7,0.19690913935518253,1.0,0.06510347277733369,0.0,2,1,0,0,0,0,0,0,2.418011335145489,2
1935.7,0.09960920152766675,5.0,0.06510347277733369,0.0,3,1,0,0,0,0,0,0,2.523754629429592,3
2126.5,0.19690913935518253,3.0,0.09761080024868994,0.0,1,0,0,0,0,0,0,0,1.755310734285004,1
1882.0,0.23430144773070433,3.0,0.03250732747135625,0.0,2,0,0,0,0,0,1,0,2.2083589971485367,2
1935.7,0.23430144773070433,1.0,0.027267075228705924,0.0,2,1,0,0,0,0,0,0,1.4242849205600283,2
1935.7,0.19690913935518253,2.0,0.08775202060573763,0.0,10,1,0,0,0,0,0,0,4.141770855949031,10
1901.0,0.09960920152766675,5.0,0.02375877076116884,0.0,1,0,0,1,0,0,0,0,0.8244721206861698,1
1901.0,0.20330402344790835,4.0,0.07287503330668799,0.0,1,0,0,1,0,0,0,0,4.131386844453945,1
1845.8,0.23430144773070433,5.0,0.09849897859490185,0.0,10,0,1,0,0,0,0,0,5.687815086201576,10
1935.7,0.19690913935518253,5.0,0.033084643396394,0.0,1,1,0,0,0,0,0,0,3.6550937544678677,1
1882.0,0.23430144773070433,0.0,0.033084643396394,0.0,1,0,0,0,0,0,1,0,1.119999931547098,1
1882.0,0.19690913935518253,3.0,0.08775202060573763,0.0,6,0,0,0,0,0,1,0,3.8509203547193662,6
1776.9,0.06297184474642509,4.0,0.09849897859490185,0.0,1,0,0,0,1,0,0,0,0.7866515911754892,1
1882.0,0.09960920152766675,5.0,0.09761080024868994,840.0,8,0,0,0,0,0,1,0,5.357598482414535,8
1935.7,0.23430144773070433,4.0,0.05733191224797939,340319.99,4,1,0,0,0,0,0,0,4.0007333601493436,4
1901.0,0.23430144773070433,5.0,0.09761080024868994,583.0,38,0,0,1,0,0,0,0,17.29055547833573,38
1882.0,0.20330402344790835,4.0,0.09761080024868994,0.0,9,0,0,0,0,0,1,0,8.711242303937201,9
1882.0,0.20330402344790835,5.0,0.05733191224797939,0.0,1,0,0,0,0,0,1,0,5.8964694925282135,1
1935.7,0.23430144773070433,5.0,0.03543831601385558,0.0,3,1,0,0,0,0,0,0,6.570560479608492,3
2094.3,0.14175326405542232,1.0,0.045607958077982055,0.0,1,0,0,0,0,0,0,1,0.511903356065333,1
1882.0,0.19690913935518253,4.0,0.024202859934274804,0.0,1,0,0,0,0,0,1,0,2.2223924002250643,1
1901.0,0.23430144773070433,5.0,0.016653343991473488,0.0,5,0,0,1,0,0,0,0,5.472154480725638,5
1901.0,0.14175326405542232,6.0,0.03543831601385558,0.0,2,0,0,1,0,0,0,0,-0.3010194011137212,2
2094.3,0.19690913935518253,1.0,0.02655653255173639,0.0,1,0,0,0,0,0,0,1,0.5644028887892011,1
1776.9,0.19690913935518253,5.0,0.05733191224797939,0.0,1,0,0,0,1,0,0,0,1.8645797875488483,1
1776.9,0.23430144773070433,5.0,0.09761080024868994,61.77,3,0,0,0,1,0,0,0,8.788375694523518,3
1935.7,0.23430144773070433,4.0,0.09965361044497735,0.0,65,1,0,0,0,0,0,0,51.428330309057344,65
1710.8,0.23430144773070433,1.0,0.045607958077982055,0.0,1,0,0,0,0,1,0,0,-0.7542511068892749,1
1935.7,0.14175326405542232,1.0,0.03543831601385558,800.0,3,1,0,0,0,0,0,0,1.6980732204045619,3
1935.7,0.23430144773070433,4.0,0.09849897859490185,0.0,8,1,0,0,0,0,0,0,8.783033724051503,8
1882.0,0.19690913935518253,2.0,0.09849897859490185,0.0,11,0,0,0,0,0,1,0,3.691529943022149,11
1776.9,0.19690913935518253,1.0,0.045607958077982055,0.0,1,0,0,0,1,0,0,0,0.7001632170803587,1
2126.5,0.14175326405542232,5.0,0.09761080024868994,287.59,1,0,0,0,0,0,0,0,2.036662792360008,1
1901.0,0.23430144773070433,5.0,0.08775202060573763,800.0,14,0,0,1,0,0,0,0,13.993320205852658,14
1776.9,0.19690913935518253,4.0,0.08775202060573763,0.0,1,0,0,0,1,0,0,0,2.160835920725528,1
1901.0,0.23430144773070433,5.0,0.09965361044497735,740.0,108,0,0,1,0,0,0,0,78.345181857132,108
1882.0,0.033084643396394,2.0,0.08775202060573763,0.0,1,0,0,0,0,0,1,0,2.0109045860999784,1
1935.7,0.23430144773070433,6.0,0.09965361044497735,0.0,2,1,0,0,0,0,0,0,16.644891802459536,2
2094.3,0.033084643396394,3.0,0.024202859934274804,0.0,1,0,0,0,0,0,0,1,0.4655487889965871,1
1901.0,0.14175326405542232,4.0,0.09849897859490185,0.0,1,0,0,1,0,0,0,0,3.4425472368262904,1
1935.7,0.20330402344790835,3.0,0.02375877076116884,0.0,1,1,0,0,0,0,0,0,2.620630001297437,1
1935.7,0.09960920152766675,3.0,0.09761080024868994,71.88,3,1,0,0,0,0,0,0,2.7218218932265104,3
1901.0,0.02602362554400924,3.0,0.09965361044497735,0.0,2,0,0,1,0,0,0,0,2.972757654473856,2
1901.0,0.19690913935518253,1.0,0.045607958077982055,0.0,3,0,0,1,0,0,0,0,1.4544349929036842,3
1935.7,0.09960920152766675,6.0,0.09965361044497735,0.0,1,1,0,0,0,0,0,0,-8.839304192562626,1
2126.5,0.23430144773070433,4.0,0.016653343991473488,0.0,1,0,0,0,0,0,0,0,-0.1318558659251543,1
1935.7,0.14175326405542232,6.0,0.09761080024868994,60.0,1,1,0,0,0,0,0,0,1.9811276228776311,1
2126.5,0.19690913935518253,3.0,0.09965361044497735,0.0,3,0,0,0,0,0,0,0,3.800464684325631,3
1710.8,0.20330402344790835,1.0,0.09849897859490185,0.0,1,0,0,0,0,1,0,0,1.2544064924130267,1
1882.0,0.09960920152766675,4.0,0.09761080024868994,583.33,8,0,0,0,0,0,1,0,3.6818966717453154,8
2126.5,0.23430144773070433,1.0,0.09849897859490185,0.0,1,0,0,0,0,0,0,0,1.5072806254532796,1
1935.7,0.23430144773070433,4.0,0.09849897859490185,2.0,4,1,0,0,0,0,0,0,8.783033724051503,4
1901.0,0.23430144773070433,2.0,0.08775202060573763,0.0,2,0,0,1,0,0,0,0,4.458548946190727,2
1935.7,0.23430144773070433,5.0,0.09272581934452438,150.0,59,1,0,0,0,0,0,0,13.722077870593019,59
1935.7,0.23430144773070433,0.0,0.09849897859490185,200000.0,1,1,0,0,0,0,0,0,6.068611573966737,1
1901.0,0.02602362554400924,2.0,0.05733191224797939,19000.0,1,0,0,1,0,0,0,0,2.0692920374529153,1
1935.7,0.23430144773070433,3.0,0.06510347277733369,0.0,3,1,0,0,0,0,0,0,3.4248802251306887,3
1882.0,0.23430144773070433,3.0,0.09761080024868994,2734.2,6,0,0,0,0,0,1,0,7.4769346445377405,6
1882.0,0.14175326405542232,2.0,0.09761080024868994,460.34,7,0,0,0,0,0,1,0,3.1293907157886145,7
1882.0,0.033084643396394,5.0,0.09272581934452438,0.0,1,0,0,0,0,0,1,0,4.148776708093679,1
1882.0,0.09960920152766675,5.0,0.016653343991473488,0.0,1,0,0,0,0,0,1,0,1.1594635423611575,1
1935.7,0.23430144773070433,5.0,0.05733191224797939,157500.0,3,1,0,0,0,0,0,0,17.160474072095532,3
2126.5,0.23430144773070433,4.0,0.09965361044497735,0.0,5,0,0,0,0,0,0,0,18.372737210067893,5
1776.9,0.09960920152766675,4.0,0.05733191224797939,0.0,1,0,0,0,1,0,0,0,0.13468183699959543,1
1935.7,0.09960920152766675,1.0,0.07287503330668799,101.0,2,1,0,0,0,0,0,0,1.301382814951302,2
2094.3,0.23430144773070433,4.0,0.07287503330668799,0.0,3,0,0,0,0,0,0,1,2.5551030998187243,3
1935.7,0.20330402344790835,1.0,0.02655653255173639,0.0,1,1,0,0,0,0,0,0,1.6958880166761674,1
1901.0,0.23430144773070433,0.0,0.027267075228705924,0.0,1,0,0,1,0,0,0,0,0.78500850987211,1
1935.7,0.19690913935518253,0.0,0.045607958077982055,695.0,2,1,0,0,0,0,0,0,1.823650066932852,2
1935.7,0.06297184474642509,1.0,0.03543831601385558,50000.0,2,1,0,0,0,0,0,0,1.76871696924389,2
1776.9,0.14175326405542232,4.0,0.028244071409539037,17616.4,1,0,0,0,1,0,0,0,1.1003028847112701,1
1901.0,0.20330402344790835,0.0,0.09761080024868994,0.0,1,0,0,1,0,0,0,0,4.38038422983302,1
1882.0,0.20330402344790835,0.0,0.03250732747135625,0.0,1,0,0,0,0,0,1,0,1.4780500742546625,1
1901.0,0.02602362554400924,2.0,0.08775202060573763,0.0,1,0,0,1,0,0,0,0,1.7409093539023501,1
1901.0,0.20330402344790835,5.0,0.0165201172395417,0.0,1,0,0,1,0,0,0,0,4.663013896035002,1
1882.0,0.23430144773070433,1.0,0.09272581934452438,0.0,2,0,0,0,0,0,1,0,5.509710010137157,2
1901.0,0.02602362554400924,4.0,0.0019095834443556266,0.0,1,0,0,1,0,0,0,0,0.8715017360898024,1
1935.7,0.23430144773070433,4.0,0.02655653255173639,0.0,1,1,0,0,0,0,0,0,3.3101250478852617,1
1776.9,0.19690913935518253,1.0,0.0165201172395417,0.0,1,0,0,0,1,0,0,0,0.5714359479042184,1
2094.3,0.09960920152766675,4.0,0.09761080024868994,29.0,3,0,0,0,0,0,0,1,1.1085748696588524,3
1882.0,0.19690913935518253,5.0,0.0165201172395417,0.0,3,0,0,0,0,0,1,0,2.953404928003434,3
1882.0,0.23430144773070433,4.0,0.033084643396394,0.0,11,0,0,0,0,0,1,0,3.3685382531382015,11
1935.7,0.14175326405542232,4.0,0.09965361044497735,0.0,1,1,0,0,0,0,0,0,10.559444250928284,1
2094.3,0.19690913935518253,1.0,0.02655653255173639,0.0,1,0,0,0,0,0,0,1,0.5644028887892011,1
1935.7,0.23430144773070433,2.0,0.09761080024868994,1974.54,5,1,0,0,0,0,0,0,7.240510694635628,5
1776.9,0.19690913935518253,3.0,0.09761080024868994,0.0,1,0,0,0,1,0,0,0,2.421644411478594,1
